algaeSiteID,transect,soilSiteID,samplePair,season,island,treatment,elevation,aspect,slope,m2burrow,ph,compaction,runoff,depth,fetch,kinaDensity,soilN15,soilCN,algaeSpecies,algaeN15,algaeCN,Arthrocardia_sp,Carpophyllum_angustifolium,Carpophyllum_flexuosum,Carpophyllum_maschalocarpum,Carpophyllum_plumosum,Champia_laingii,Cystophora_retroflexa,Delisea_compressa,Dictyota_kunthii,Ecklonia_radiata,Hormosira_banksii,Hymenena_affinis,Lessonia_variegata,Melanthalia_abscissa,Nesophila_hoggardii,Plocamium_cirrhosum,Pterocladia_lucida,Pterocladiella_capillacea,Ptilonia_mooreana,Sargassum_sinclairii,Ulva_pertusa,Vidalia_colensoi,Xiphophora_chondrophylla,Zonaria_sp
GL1B-4,GL1B,GS04,GL1B-4 GS04,Dry,Green,Uninvaded,17.3,136,36,0.8722105,3.55,3,3,4,114.932,NA,14.6,11.22222222,X. chondrophylla,5.33,40.9926828,0,0,10,0,0,0,0,0,0,60,0,0,15,0,0,0,0,0,0,0,0,0,5,0
GL1B-4,GL1B,GS05,GL1B-4 GS05,Dry,Green,Uninvaded,5.2,192,38,0.802179,3.91,3,3,4,114.932,NA,13.09,10.66666667,C. plumosum,5.23,19.73225702,0,0,10,0,0,0,0,0,0,60,0,0,15,0,0,0,0,0,0,0,0,0,5,0
GL1B-4,GL1B,GS05,GL1B-4 GS05,Dry,Green,Uninvaded,5.2,192,38,0.802179,3.91,3,3,4,114.932,NA,13.09,10.66666667,X. chondrophylla,5.33,40.9926828,0,0,10,0,0,0,0,0,0,60,0,0,15,0,0,0,0,0,0,0,0,0,5,0
GL1B-5,GL1B,GS03,GL1B-5 GS03,Dry,Green,Uninvaded,20.8,236,26,1.2733,3.99,3,3,5,114.932,NA,11.92,10.02004008,C. plumosum,5.34,19.71566482,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
GL1B-5,GL1B,GS03,GL1B-5 GS03,Dry,Green,Uninvaded,20.8,236,26,1.2733,3.99,3,3,5,114.932,NA,11.92,10.02004008,X. chondrophylla,6.19,37.95716812,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
GL1B-5,GL1B,GS04,GL1B-5 GS04,Dry,Green,Uninvaded,17.3,136,36,0.8722105,3.55,3,3,5,114.932,NA,14.6,11.22222222,C. plumosum,5.34,19.71566482,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
GL1B-5,GL1B,GS04,GL1B-5 GS04,Dry,Green,Uninvaded,17.3,136,36,0.8722105,3.55,3,3,5,114.932,NA,14.6,11.22222222,X. chondrophylla,6.19,37.95716812,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
GL1B-5,GL1B,GS05,GL1B-5 GS05,Dry,Green,Uninvaded,5.2,192,38,0.802179,3.91,3,3,5,114.932,NA,13.09,10.66666667,C. plumosum,5.34,19.71566482,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
GL1B-5,GL1B,GS05,GL1B-5 GS05,Dry,Green,Uninvaded,5.2,192,38,0.802179,3.91,3,3,5,114.932,NA,13.09,10.66666667,X. chondrophylla,6.19,37.95716812,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
KH1A-1,KH1A,KS146,KH1A-1 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,1,83.362,1,12.93,11.24675325,C. maschalocarpum,7.05,23.27392976,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS146,KH1A-1 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,1,83.362,1,12.93,11.24675325,X. chondrophylla,6.96,19.88435677,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS159,KH1A-1 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,1,83.362,1,11.29,11.06557377,C. maschalocarpum,7.05,23.27392976,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS159,KH1A-1 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,1,83.362,1,11.29,11.06557377,X. chondrophylla,6.96,19.88435677,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS160,KH1A-1 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,1,83.362,1,11.46,12.21033868,C. maschalocarpum,7.05,23.27392976,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS160,KH1A-1 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,1,83.362,1,11.46,12.21033868,X. chondrophylla,6.96,19.88435677,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS21,KH1A-1 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,1,83.362,1,13.72,11.10887097,C. maschalocarpum,7.05,23.27392976,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS21,KH1A-1 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,1,83.362,1,13.72,11.10887097,X. chondrophylla,6.96,19.88435677,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS21a,KH1A-1 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,1,83.362,1,14.71,15.79699248,C. maschalocarpum,7.05,23.27392976,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-1,KH1A,KS21a,KH1A-1 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,1,83.362,1,14.71,15.79699248,X. chondrophylla,6.96,19.88435677,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,2
KH1A-2,KH1A,KS146,KH1A-2 KS146,Dry,Korapuki,Old Erad,28,83,30,0.2482935,5.81,0,21.33,2,83.362,NA,13.66,12.53623188,X. chondrophylla,6.42,23.51835138,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0
KH1A-2,KH1A,KS159,KH1A-2 KS159,Dry,Korapuki,Old Erad,23,90,32,0.2864925,5.08,0,21.33,2,83.362,NA,11.51,10.77747989,X. chondrophylla,6.42,23.51835138,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0
KH1A-2,KH1A,KS160,KH1A-2 KS160,Dry,Korapuki,Old Erad,25,75,36,0.165529,6.6,3,21.33,2,83.362,NA,11.15,11.35699374,X. chondrophylla,6.42,23.51835138,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0
KH1A-2,KH1A,KS21,KH1A-2 KS21,Dry,Korapuki,Old Erad,5,116,25,0.089131,4.96,15,21.33,2,83.362,NA,13.16,11.23393316,X. chondrophylla,6.42,23.51835138,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0
KH1A-2,KH1A,KS21a,KH1A-2 KS21a,Dry,Korapuki,Old Erad,57.9,247,16.5,0.1209635,6.42,0,21.33,2,83.362,NA,14.65,13.860252,X. chondrophylla,6.42,23.51835138,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0
KH1A-2,KH1A,KS146,KH1A-2 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,2,83.362,11,12.93,11.24675325,C. maschalocarpum,6.6,32.78146253,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS146,KH1A-2 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,2,83.362,11,12.93,11.24675325,V. colensoi,6.98,8.464887367,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS159,KH1A-2 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,2,83.362,11,11.29,11.06557377,C. maschalocarpum,6.6,32.78146253,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS159,KH1A-2 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,2,83.362,11,11.29,11.06557377,V. colensoi,6.98,8.464887367,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS160,KH1A-2 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,2,83.362,11,11.46,12.21033868,C. maschalocarpum,6.6,32.78146253,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS160,KH1A-2 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,2,83.362,11,11.46,12.21033868,V. colensoi,6.98,8.464887367,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS21,KH1A-2 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,2,83.362,11,13.72,11.10887097,C. maschalocarpum,6.6,32.78146253,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS21,KH1A-2 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,2,83.362,11,13.72,11.10887097,V. colensoi,6.98,8.464887367,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS21a,KH1A-2 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,2,83.362,11,14.71,15.79699248,C. maschalocarpum,6.6,32.78146253,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-2,KH1A,KS21a,KH1A-2 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,2,83.362,11,14.71,15.79699248,V. colensoi,6.98,8.464887367,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0
KH1A-3,KH1A,KS146,KH1A-3 KS146,Dry,Korapuki,Old Erad,28,83,30,0.2482935,5.81,0,21.33,3,83.362,NA,13.66,12.53623188,V. colensoi,6.38,17.37782757,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS146,KH1A-3 KS146,Dry,Korapuki,Old Erad,28,83,30,0.2482935,5.81,0,21.33,3,83.362,NA,13.66,12.53623188,X. chondrophylla,5.29,35.9560941,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS159,KH1A-3 KS159,Dry,Korapuki,Old Erad,23,90,32,0.2864925,5.08,0,21.33,3,83.362,NA,11.51,10.77747989,V. colensoi,6.38,17.37782757,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS159,KH1A-3 KS159,Dry,Korapuki,Old Erad,23,90,32,0.2864925,5.08,0,21.33,3,83.362,NA,11.51,10.77747989,X. chondrophylla,5.29,35.9560941,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS160,KH1A-3 KS160,Dry,Korapuki,Old Erad,25,75,36,0.165529,6.6,3,21.33,3,83.362,NA,11.15,11.35699374,V. colensoi,6.38,17.37782757,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS160,KH1A-3 KS160,Dry,Korapuki,Old Erad,25,75,36,0.165529,6.6,3,21.33,3,83.362,NA,11.15,11.35699374,X. chondrophylla,5.29,35.9560941,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS21,KH1A-3 KS21,Dry,Korapuki,Old Erad,5,116,25,0.089131,4.96,15,21.33,3,83.362,NA,13.16,11.23393316,V. colensoi,6.38,17.37782757,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS21,KH1A-3 KS21,Dry,Korapuki,Old Erad,5,116,25,0.089131,4.96,15,21.33,3,83.362,NA,13.16,11.23393316,X. chondrophylla,5.29,35.9560941,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS21a,KH1A-3 KS21a,Dry,Korapuki,Old Erad,57.9,247,16.5,0.1209635,6.42,0,21.33,3,83.362,NA,14.65,13.860252,V. colensoi,6.38,17.37782757,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS21a,KH1A-3 KS21a,Dry,Korapuki,Old Erad,57.9,247,16.5,0.1209635,6.42,0,21.33,3,83.362,NA,14.65,13.860252,X. chondrophylla,5.29,35.9560941,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,0
KH1A-3,KH1A,KS146,KH1A-3 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,3,83.362,9,12.93,11.24675325,C. maschalocarpum,6.64,23.6638489,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-3,KH1A,KS159,KH1A-3 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,3,83.362,9,11.29,11.06557377,C. maschalocarpum,6.64,23.6638489,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-3,KH1A,KS160,KH1A-3 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,3,83.362,9,11.46,12.21033868,C. maschalocarpum,6.64,23.6638489,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-3,KH1A,KS21,KH1A-3 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,3,83.362,9,13.72,11.10887097,C. maschalocarpum,6.64,23.6638489,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-3,KH1A,KS21a,KH1A-3 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,3,83.362,9,14.71,15.79699248,C. maschalocarpum,6.64,23.6638489,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-4,KH1A,KS146,KH1A-4 KS146,Dry,Korapuki,Old Erad,28,83,30,0.2482935,5.81,0,21.33,4,83.362,NA,13.66,12.53623188,C. flexuosum,4.54,45.82243295,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-4,KH1A,KS159,KH1A-4 KS159,Dry,Korapuki,Old Erad,23,90,32,0.2864925,5.08,0,21.33,4,83.362,NA,11.51,10.77747989,C. flexuosum,4.54,45.82243295,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-4,KH1A,KS160,KH1A-4 KS160,Dry,Korapuki,Old Erad,25,75,36,0.165529,6.6,3,21.33,4,83.362,NA,11.15,11.35699374,C. flexuosum,4.54,45.82243295,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-4,KH1A,KS21,KH1A-4 KS21,Dry,Korapuki,Old Erad,5,116,25,0.089131,4.96,15,21.33,4,83.362,NA,13.16,11.23393316,C. flexuosum,4.54,45.82243295,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-4,KH1A,KS21a,KH1A-4 KS21a,Dry,Korapuki,Old Erad,57.9,247,16.5,0.1209635,6.42,0,21.33,4,83.362,NA,14.65,13.860252,C. flexuosum,4.54,45.82243295,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1A-5,KH1A,KS146,KH1A-5 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,5,83.362,6,12.93,11.24675325,C. maschalocarpum,5.94,27.75773,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
KH1A-5,KH1A,KS159,KH1A-5 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,5,83.362,6,11.29,11.06557377,C. maschalocarpum,5.94,27.75773,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
KH1A-5,KH1A,KS160,KH1A-5 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,5,83.362,6,11.46,12.21033868,C. maschalocarpum,5.94,27.75773,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
KH1A-5,KH1A,KS21,KH1A-5 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,5,83.362,6,13.72,11.10887097,C. maschalocarpum,5.94,27.75773,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
KH1A-5,KH1A,KS21a,KH1A-5 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,5,83.362,6,14.71,15.79699248,C. maschalocarpum,5.94,27.75773,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
KH1B-1,KH1B,KS146,KH1B-1 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,1,83.362,8,12.93,11.24675325,X. chondrophylla,6.47,19.72992634,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-1,KH1B,KS159,KH1B-1 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,1,83.362,8,11.29,11.06557377,X. chondrophylla,6.47,19.72992634,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-1,KH1B,KS160,KH1B-1 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,1,83.362,8,11.46,12.21033868,X. chondrophylla,6.47,19.72992634,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-1,KH1B,KS21,KH1B-1 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,1,83.362,8,13.72,11.10887097,X. chondrophylla,6.47,19.72992634,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-1,KH1B,KS21a,KH1B-1 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,1,83.362,8,14.71,15.79699248,X. chondrophylla,6.47,19.72992634,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS146,KH1B-2 KS146,Dry,Korapuki,Old Erad,28,83,30,0.2482935,5.81,0,21.33,2,83.362,NA,13.66,12.53623188,C. maschalocarpum,4.21,34.89047913,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS146,KH1B-2 KS146,Dry,Korapuki,Old Erad,28,83,30,0.2482935,5.81,0,21.33,2,83.362,NA,13.66,12.53623188,X. chondrophylla,5.52,38.11675188,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS159,KH1B-2 KS159,Dry,Korapuki,Old Erad,23,90,32,0.2864925,5.08,0,21.33,2,83.362,NA,11.51,10.77747989,C. maschalocarpum,4.21,34.89047913,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS159,KH1B-2 KS159,Dry,Korapuki,Old Erad,23,90,32,0.2864925,5.08,0,21.33,2,83.362,NA,11.51,10.77747989,X. chondrophylla,5.52,38.11675188,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS160,KH1B-2 KS160,Dry,Korapuki,Old Erad,25,75,36,0.165529,6.6,3,21.33,2,83.362,NA,11.15,11.35699374,C. maschalocarpum,4.21,34.89047913,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS160,KH1B-2 KS160,Dry,Korapuki,Old Erad,25,75,36,0.165529,6.6,3,21.33,2,83.362,NA,11.15,11.35699374,X. chondrophylla,5.52,38.11675188,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS21,KH1B-2 KS21,Dry,Korapuki,Old Erad,5,116,25,0.089131,4.96,15,21.33,2,83.362,NA,13.16,11.23393316,C. maschalocarpum,4.21,34.89047913,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS21,KH1B-2 KS21,Dry,Korapuki,Old Erad,5,116,25,0.089131,4.96,15,21.33,2,83.362,NA,13.16,11.23393316,X. chondrophylla,5.52,38.11675188,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS21a,KH1B-2 KS21a,Dry,Korapuki,Old Erad,57.9,247,16.5,0.1209635,6.42,0,21.33,2,83.362,NA,14.65,13.860252,C. maschalocarpum,4.21,34.89047913,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS21a,KH1B-2 KS21a,Dry,Korapuki,Old Erad,57.9,247,16.5,0.1209635,6.42,0,21.33,2,83.362,NA,14.65,13.860252,X. chondrophylla,5.52,38.11675188,0,0,0,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0
KH1B-2,KH1B,KS146,KH1B-2 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,2,83.362,3,12.93,11.24675325,C. maschalocarpum,6.5,23.7694694,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS146,KH1B-2 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,2,83.362,3,12.93,11.24675325,V. colensoi,6.73,9.369226125,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS159,KH1B-2 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,2,83.362,3,11.29,11.06557377,C. maschalocarpum,6.5,23.7694694,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS159,KH1B-2 KS159,Rainy,Korapuki,Old Erad,23,90,32,0.2864925,5.44,0,21.33,2,83.362,3,11.29,11.06557377,V. colensoi,6.73,9.369226125,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS160,KH1B-2 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,2,83.362,3,11.46,12.21033868,C. maschalocarpum,6.5,23.7694694,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS160,KH1B-2 KS160,Rainy,Korapuki,Old Erad,25,75,36,0.165529,7.1,0,21.33,2,83.362,3,11.46,12.21033868,V. colensoi,6.73,9.369226125,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS21,KH1B-2 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,2,83.362,3,13.72,11.10887097,C. maschalocarpum,6.5,23.7694694,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS21,KH1B-2 KS21,Rainy,Korapuki,Old Erad,5,116,25,0.089131,5.57,0,21.33,2,83.362,3,13.72,11.10887097,V. colensoi,6.73,9.369226125,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS21a,KH1B-2 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,2,83.362,3,14.71,15.79699248,C. maschalocarpum,6.5,23.7694694,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-2,KH1B,KS21a,KH1B-2 KS21a,Rainy,Korapuki,Old Erad,57.9,247,16.5,0.1209635,5.66,5,21.33,2,83.362,3,14.71,15.79699248,V. colensoi,6.73,9.369226125,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
KH1B-3,KH1B,KS146,KH1B-3 KS146,Dry,Korapuki,Old Erad,28,83,30,0.2482935,5.81,0,21.33,3,83.362,NA,13.66,12.53623188,E. radiata,5.46,20.07212295,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1B-3,KH1B,KS159,KH1B-3 KS159,Dry,Korapuki,Old Erad,23,90,32,0.2864925,5.08,0,21.33,3,83.362,NA,11.51,10.77747989,E. radiata,5.46,20.07212295,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1B-3,KH1B,KS160,KH1B-3 KS160,Dry,Korapuki,Old Erad,25,75,36,0.165529,6.6,3,21.33,3,83.362,NA,11.15,11.35699374,E. radiata,5.46,20.07212295,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1B-3,KH1B,KS21,KH1B-3 KS21,Dry,Korapuki,Old Erad,5,116,25,0.089131,4.96,15,21.33,3,83.362,NA,13.16,11.23393316,E. radiata,5.46,20.07212295,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1B-3,KH1B,KS21a,KH1B-3 KS21a,Dry,Korapuki,Old Erad,57.9,247,16.5,0.1209635,6.42,0,21.33,3,83.362,NA,14.65,13.860252,E. radiata,5.46,20.07212295,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KH1B-3,KH1B,KS146,KH1B-3 KS146,Rainy,Korapuki,Old Erad,28,83,30,0.2482935,5.69,0,21.33,3,83.362,14,12.93,11.24675325,C. maschalocarpum,6.16,23.28133034,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
